Stock,Report Date,Rate,Adjusted Float,Lender Count,Borrow Status,Last Report Date,Last Rate,Change in Rate,Firm Long,Firm Short,Intrafirm?,Close Price,IsFilterMatch
FXA,45832,1.283,280,5,HTB,45831,2.0641,-0.7811,0,0,FALSE,63.9574,TRUE
CTRI,45832,-2.2459,5957873,25,HTB,45831,-2.1467,-0.0992,0,0,FALSE,21.41,TRUE
OLP,45832,4.08,2468507,24,GC,45831,4.08,0,0,0,FALSE,25.42,TRUE
PKOH,45832,4.08,1898099,28,GC,45831,4.08,0,0,0,FALSE,17.61,TRUE
RM,45832,4.08,1610062,29,GC,45831,4.08,0,0,0,FALSE,27.84,TRUE
TRDA,45832,4.08,3505647,27,GC,45831,4.08,0,0,0,FALSE,7.04,TRUE
OZEM,45832,0.568,340,6,HTB,45831,0.5693,-0.0013,0,0,FALSE,25.47,TRUE
INBX,45832,3.3924,1090778,20,HTB,45831,3.3993,-0.0069,0,0,FALSE,14.56,TRUE
SLSR,45832,-2.0202,306360,6,HTB,45831,-0.0776,-1.9426,0,0,FALSE,4.405,TRUE
CENTA,45832,4.08,14249765,33,GC,45831,4.08,0,0,0,FALSE,31.16,TRUE
FRME,45832,4.08,17083654,37,GC,45831,4.08,0,0,0,FALSE,37.09,TRUE
NGVT,45832,4.08,10494990,26,GC,45831,4.08,0,0,0,FALSE,42.26,TRUE
MSFD,45832,-35.085,870,4,HTB,45831,-35.1776,0.0926,0,0,FALSE,11.59,TRUE
AIBU,45832,-2.8695,270,2,HTB,45831,-3.7368,0.8673,0,0,FALSE,37.56,TRUE
BSRR,45832,4.08,2208440,27,GC,45831,4.08,0,0,0,FALSE,28.58,TRUE
ADSE,45832,-118.1668,8,1,HTB,45831,-113.8023,-4.3645,0,0,FALSE,13.01,TRUE
DNTH,45832,4.08,2401027,26,GC,45831,4.08,0,0,0,FALSE,17.2,TRUE
VINP,45832,0.6141,113969,15,HTB,45831,1.5208,-0.9067,0,0,FALSE,9.58,TRUE
SLN,45832,2.7336,1274379,9,HTB,45831,2.1281,0.6055,0,0,FALSE,5.77,TRUE
SILA,45832,4.08,7213833,27,GC,45831,4.08,0,0,0,FALSE,24.25,TRUE
CHT,45832,4.08,3186085,25,GC,45831,4.08,0,0,0,FALSE,46.03,TRUE
TSBK,45832,4.08,1115457,28,GC,45831,4.08,0,0,0,FALSE,31,TRUE
CBNK,45832,4.08,1621636,29,GC,45831,4.08,0,0,0,FALSE,32.37,TRUE
FBIZ,45832,4.08,1348467,29,GC,45831,4.08,0,0,0,FALSE,49.16,TRUE
HMN,45832,4.08,16079948,32,GC,45831,4.08,0,0,0,FALSE,43.18,TRUE
NBHC,45832,4.08,13192764,30,GC,45831,4.08,0,0,0,FALSE,36.8,TRUE
RBCAA,45832,4.08,1149424,30,GC,45831,4.08,0,0,0,FALSE,70.81,TRUE
SBCF,45832,4.08,19598163,37,GC,45831,4.08,0,0,0,FALSE,25.77,TRUE
SMBK,45832,4.08,2348589,28,GC,45831,4.08,0,0,0,FALSE,32.55,TRUE
STBA,45832,4.08,9038987,35,GC,45831,4.08,0,0,0,FALSE,37.16,TRUE
SRCE,45832,4.08,3496157,32,GC,45831,4.08,0,0,0,FALSE,60.92,TRUE
FAF,45832,4.08,30656345,38,GC,45831,4.08,0,0,0,FALSE,60.27,TRUE
UFCS,45832,4.08,4465768,30,GC,45831,4.08,0,0,0,FALSE,28.83,TRUE
FRT,45832,4.08,22680725,34,GC,45831,4.08,0,0,0,FALSE,96.38,TRUE
TRNO,45832,4.08,29662791,30,GC,45831,4.08,0,0,0,FALSE,58.2,TRUE
DUSA,45832,-14.3018,47850,4,HTB,45831,-21.6978,7.396,0,0,FALSE,44.71,TRUE
ABL,45832,4.08,1789150,23,GC,45831,4.08,0,0,0,FALSE,5.45,TRUE
CMI,45832,4.08,36554517,47,GC,45831,4.08,0,0,0,FALSE,316.34,TRUE
ECL,45832,4.08,65539146,42,GC,45831,4.08,0,0,0,FALSE,265.95,TRUE
UCB,45832,4.08,31552414,33,GC,45831,4.08,0,0,0,FALSE,28.66,TRUE
COLM,45832,4.08,6983307,30,GC,45831,4.08,0,0,0,FALSE,60.27,TRUE
CHH,45832,3.1077,302722,17,HTB,45831,3.1077,0,0,0,FALSE,123.72,TRUE
OGS,45832,4.08,18840132,35,GC,45831,4.08,0,0,0,FALSE,73.65,TRUE
DCI,45832,4.08,28439467,36,GC,45831,4.08,0,0,0,FALSE,69.12,TRUE
CON,45832,4.08,39378510,34,GC,45831,4.08,0,0,0,FALSE,20.98,TRUE
ZURA,45832,-0.7334,1298604,16,HTB,45831,-1.1096,0.3762,0,0,FALSE,1.12,TRUE
CWEN/A,45832,4.08,7292321,35,GC,45831,4.08,0,0,0,FALSE,29.86,TRUE
QCLN,45832,-3.5876,46118,10,HTB,45831,-3.7728,0.1852,0,0,FALSE,31.93,TRUE
CCEC,45832,-7.787,231,7,HTB,45831,-7.5214,-0.2656,0,0,FALSE,23.76,TRUE
ORKA,45832,2.8833,1403609,17,HTB,45831,2.9532,-0.0699,0,0,FALSE,10.9,TRUE
INVX,45832,4.08,13700968,23,GC,45831,4.08,0,0,0,FALSE,15.08,TRUE
GOVZ,45832,4.08,5300,7,GC,45831,4.08,0,0,0,FALSE,9.34,TRUE
WEBS,45832,-5.4059,60,2,HTB,45831,-5.1191,-0.2868,0,0,FALSE,24.28,TRUE
IVEG,45832,-9.1241,941,3,HTB,45831,-9.2052,0.0811,0,0,FALSE,21.4437,TRUE
KLXY,45832,-4.5578,1,1,HTB,45831,-4.8822,0.3244,0,0,FALSE,23.682,TRUE
ODDS,45832,-3.8743,1,3,HTB,45831,-3.8743,0,0,0,FALSE,29.65,TRUE
OVT,45832,4.08,1,1,GC,45831,4.08,0,0,0,FALSE,22.0691,TRUE
FORR,45832,4.08,2386582,27,GC,45831,4.08,0,0,0,FALSE,9.66,TRUE
LBRDA,45832,4.08,3072521,29,GC,45831,4.08,0,0,0,FALSE,92.45,TRUE
VGT,45832,4.08,370364,14,GC,45831,4.08,0,0,0,FALSE,635.15,TRUE
FTAG,45832,0.5128,1,2,HTB,45831,0.5128,0,0,0,FALSE,26.25,TRUE
USLM,45832,4.08,1932487,30,GC,45831,4.08,0,0,0,FALSE,97.59,TRUE
BANF,45832,4.08,4633101,30,GC,45831,4.08,0,0,0,FALSE,123.37,TRUE
CINT,45832,4.08,137745,12,GC,45831,4.08,0,0,0,FALSE,5.76,TRUE
GURE,45832,-259.7244,1349,3,HTB,45831,-220.0916,-39.6328,0,0,FALSE,0.7979,TRUE
IAI,45832,1.3153,1223270,6,HTB,45831,1.3817,-0.0664,0,0,FALSE,160.2,TRUE
ROCK,45832,4.08,8374793,36,GC,45831,4.08,0,0,0,FALSE,59.815,TRUE
UVV,45832,4.08,5998493,37,GC,45831,4.08,0,0,0,FALSE,59.53,TRUE
FXP,45832,-7.8351,370,3,HTB,45831,-7.9123,0.0772,0,0,FALSE,11.0525,TRUE
AGG,45832,4.08,39060352,28,GC,45831,4.08,0,0,0,FALSE,98.42,TRUE
BND,45832,4.08,40629408,24,GC,45831,4.08,0,0,0,FALSE,73.06,TRUE
HDV,45832,4.08,14104336,13,GC,45831,4.08,0,0,0,FALSE,116.67,TRUE
QQQE,45832,1.0426,648,7,HTB,45831,0.0591,0.9835,0,0,FALSE,95.6,TRUE
ACA,45832,4.08,13653351,39,GC,45831,4.08,0,0,0,FALSE,86.83,TRUE
BLD,45832,4.08,9300476,39,GC,45831,4.08,0,0,0,FALSE,324.54,TRUE
BOC,45832,4.08,2283903,30,GC,45831,4.08,0,0,0,FALSE,14.01,TRUE
BR,45832,4.08,33669119,39,GC,45831,4.08,0,0,0,FALSE,240.36,TRUE
DDM,45832,2.8338,230,3,HTB,45831,2.8462,-0.0124,0,0,FALSE,91.85,TRUE
FXF,45832,2.5823,140,8,HTB,45831,2.8047,-0.2224,0,0,FALSE,109.26,TRUE
IEMG,45832,4.08,34272177,28,GC,45831,4.08,0,0,0,FALSE,58.05,TRUE
PSMT,45832,4.08,8570769,35,GC,45831,4.08,0,0,0,FALSE,102.19,TRUE
SSD,45832,4.08,10176043,28,GC,45831,4.08,0,0,0,FALSE,157.8,TRUE
TLH,45832,2.4744,30573,7,HTB,45831,2.4726,0.0018,0,0,FALSE,100.34,TRUE
VCLT,45832,4.08,449640,14,GC,45831,4.08,0,0,0,FALSE,74.71,TRUE
YETH,45832,-59.0285,1050,1,HTB,45831,-60.3192,1.2907,0,0,FALSE,23.01,TRUE
CNYA,45832,0.9629,1152432,15,HTB,45831,0.953,0.0099,0,0,FALSE,28.03,TRUE
EG,45832,4.08,11269549,,GC,45831,4.08,0,0,0,FALSE,341.82,TRUE
BKH,45832,4.08,22297171,36,GC,45831,4.08,0,0,0,FALSE,57,TRUE
DIVO,45832,1.9342,4987,9,HTB,45831,2.0739,-0.1397,0,0,FALSE,41.83,TRUE
EPP,45832,2.5753,7322,10,HTB,45831,2.6845,-0.1092,0,0,FALSE,48.31,TRUE
IGIB,45832,4.08,1641727,16,GC,45831,4.08,0,0,0,FALSE,52.77,TRUE
IJS,45832,2.7659,3004,12,HTB,45831,3.2282,-0.4623,0,0,FALSE,98.13,TRUE
IWC,45832,-1.4749,706,12,HTB,45831,-1.4335,-0.0414,0,0,FALSE,124.29,TRUE
IWP,45832,3.3137,9045154,19,HTB,45831,3.4281,-0.1144,0,0,FALSE,135.42,TRUE
PEY,45832,4.08,8146352,8,GC,45831,4.08,0,0,0,FALSE,20.26,TRUE
PPA,45832,2.4512,2323482,12,HTB,45831,2.3767,0.0745,0,0,FALSE,136.83,TRUE
QUAL,45832,4.08,13761244,24,GC,45831,4.08,0,0,0,FALSE,177.6,TRUE
SDY,45832,4.08,14873511,11,GC,45831,4.08,0,0,0,FALSE,134.48,TRUE
VV,45832,4.08,494625,16,GC,45831,4.08,0,0,0,FALSE,277.66,TRUE
VTIP,45832,4.08,2050950,15,GC,45831,4.08,0,0,0,FALSE,50.16,TRUE
SCHR,45832,4.08,2464044,10,GC,45831,3.3153,0.7647,0,0,FALSE,24.86,TRUE
ACIO,45832,1.1344,2100,2,HTB,45831,0.7661,0.3683,0,0,FALSE,40.68,TRUE
LMBO,45832,0.5128,130,3,HTB,45831,0.5128,0,0,0,FALSE,20.0397,TRUE
AVDV,45832,3.3627,256762,11,HTB,45831,3.4583,-0.0956,0,0,FALSE,78.18,TRUE
DJP,45832,2.1018,171840,6,HTB,45831,1.7012,0.4006,0,0,FALSE,34.97,TRUE
EFAV,45832,4.08,1234425,17,GC,45831,4.08,0,0,0,FALSE,82.725,TRUE
EWM,45832,2.9122,2479076,13,HTB,45831,2.913,-0.0008,0,0,FALSE,23.53,TRUE
PGF,45832,1.6447,481,8,HTB,45831,1.6379,0.0068,0,0,FALSE,14.05,TRUE
RINC,45832,0.5128,1320,2,HTB,45831,-1.6119,2.1247,0,0,FALSE,20.651,TRUE
RPAR,45832,-4.808,1,2,HTB,45831,-15.6152,10.8072,0,0,FALSE,19.8383,TRUE
SJNK,45832,4.08,2546748,15,GC,45831,4.08,0,0,0,FALSE,25.31,TRUE
SLX,45832,1.2847,1,2,HTB,45831,1.226,0.0587,0,0,FALSE,64.3,TRUE
SPSC,45832,4.08,11007562,38,GC,45831,4.08,0,0,0,FALSE,136.65,TRUE
SY,45832,2.7818,1229378,8,HTB,45831,4.08,-1.2982,0,0,FALSE,1.66,TRUE
SCHX,45832,4.08,321301,8,GC,45831,4.08,0,0,0,FALSE,23.83,TRUE
IRD,45832,-1.6443,1080601,13,HTB,45831,-0.3729,-1.2714,0,0,FALSE,0.9062,TRUE
AIEQ,45832,-6.526,263,8,HTB,45831,-6.2474,-0.2786,0,0,FALSE,41.1063,TRUE
HCI,45832,4.08,1354621,33,GC,45831,4.08,0,0,0,FALSE,149.43,TRUE
IDVO,45832,-9.0051,1,1,HTB,45831,-8.9492,-0.0559,0,0,FALSE,33.43,TRUE
IPAY,45832,-8.0499,17127,12,HTB,45831,4.08,-12.1299,0,0,FALSE,57.63,TRUE
ITEQ,45832,-15.7206,3798,8,HTB,45831,-16.1224,0.4018,0,0,FALSE,54.0674,TRUE
BCAX,45832,0.7855,2402936,21,HTB,45831,0.641,0.1445,0,0,FALSE,9.18,TRUE
BKV,45832,4.08,2710715,27,GC,45831,4.08,0,0,0,FALSE,24,TRUE
KLC,45832,4.08,8621357,25,GC,45831,4.08,0,0,0,FALSE,9.71,TRUE
EWV,45832,-5.0719,350,3,HTB,45831,-5.0719,0,0,0,FALSE,34.9732,TRUE
DTCR,45832,1.3543,4678,4,HTB,45831,1.3323,0.022,0,0,FALSE,18.32,TRUE
EUM,45832,-1.5407,180,3,HTB,45831,-1.9598,0.4191,0,0,FALSE,23.975,TRUE
ICFI,45832,4.08,4721960,34,GC,45831,4.08,0,0,0,FALSE,83.8,TRUE
WS,45832,4.08,8994463,32,GC,45831,4.08,0,0,0,FALSE,25.1,TRUE
ASEA,45832,-2.2425,35020,7,HTB,45831,-2.2703,0.0278,0,0,FALSE,16.22,TRUE
AVGV,45832,-2.5052,1,2,HTB,45831,-2.8937,0.3885,0,0,FALSE,64.4415,TRUE
YQ,45832,-12.6355,327195,10,HTB,45831,-12.6355,0,0,0,FALSE,2.1,TRUE
RAPP,45832,2.6696,3289302,21,HTB,45831,2.671,-0.0014,0,0,FALSE,10.88,TRUE
ENFY,45832,-10.9769,392557,8,HTB,45831,-11.3172,0.3403,0,0,FALSE,1.11,TRUE
CRGX,45832,4.08,4625548,25,GC,45831,4.08,0,0,0,FALSE,4.13,TRUE
TSMU,45832,-25.3342,3460,7,HTB,45831,-25.3218,-0.0124,0,0,FALSE,23.87,TRUE
CURB,45832,4.08,30440857,37,GC,45831,4.08,0,0,0,FALSE,23.26,TRUE
CRWL,45832,-50.0542,550,6,HTB,45831,-41.1509,-8.9033,0,0,FALSE,39.655,TRUE
MSEX,45832,4.08,3807913,29,GC,45831,4.08,0,0,0,FALSE,57.49,TRUE
MULL,45832,-12.016,350,4,HTB,45831,-13.1658,1.1498,0,0,FALSE,21.29,TRUE
SMN,45832,0.5128,1,,HTB,45831,0.5128,0,0,0,FALSE,14.7294,TRUE
INGM,45832,2.8857,5225971,25,HTB,45831,2.919,-0.0333,0,0,FALSE,19.52,TRUE
LXEO,45832,2.3853,1343946,24,HTB,45831,2.395,-0.0097,0,0,FALSE,3.96,TRUE
ELA,45832,4.08,455594,16,GC,45831,4.08,0,0,0,FALSE,5.85,TRUE
EMX,45832,-0.2654,138930,9,HTB,45831,0.0009,-0.2663,0,0,FALSE,2.46,TRUE
CPF,45832,2.783,7012245,35,HTB,45831,3.1246,-0.3416,0,0,FALSE,26.9,TRUE
FUL,45832,4.08,16630011,32,GC,45831,4.08,0,0,0,FALSE,56.18,TRUE
TELA,45832,3.1996,2187322,14,HTB,45831,3.1609,0.0387,0,0,FALSE,1.73,TRUE
FAN,45832,-5.3938,2119,3,HTB,45831,-4.9614,-0.4324,0,0,FALSE,18,TRUE
TARK,45832,-14.8563,255,2,HTB,45831,-15.7456,0.8893,0,0,FALSE,54.19,TRUE
CVU,45832,2.5914,569422,18,HTB,45831,2.6197,-0.0283,0,0,FALSE,3.12,TRUE
IEFA,45832,4.08,27474799,29,GC,45831,4.08,0,0,0,FALSE,81.01,TRUE
TBRG,45832,4.08,1065382,24,GC,45831,4.08,0,0,0,FALSE,22.45,TRUE
FLRN,45832,1.4986,963665,14,HTB,45831,1.514,-0.0154,0,0,FALSE,30.77,TRUE
PHLT,45832,4.08,7213073,27,GC,45831,4.08,0,0,0,FALSE,3.59,TRUE
SR,45832,4.08,18995059,34,GC,45831,4.08,0,0,0,FALSE,74.48,TRUE
ABNY,45832,-6.0268,120,4,HTB,45831,-5.9145,-0.1123,0,0,FALSE,11.74,TRUE
AAMI,45832,4.08,6214967,29,GC,45831,4.08,0,0,0,FALSE,32.36,TRUE
PRSU,45832,4.08,6408387,27,GC,45831,4.08,0,0,0,FALSE,28.65,TRUE
SOXY,45832,-2.7479,50,5,HTB,45831,-1.6119,-1.136,0,0,FALSE,50.0732,TRUE
BNDD,45832,-2.7479,1,2,HTB,45831,-2.7479,0,0,0,FALSE,12.478,TRUE
BTGD,45832,-50.0542,1290,6,HTB,45831,-52.7765,2.7223,0,0,FALSE,35.24,TRUE
HEPS,45832,3.0588,2890635,12,HTB,45831,3.1167,-0.0579,0,0,FALSE,2.8,TRUE
RIOX,45832,-33.9726,5290,6,HTB,45831,-27.038,-6.9346,0,0,FALSE,10.22,TRUE
JAVA,45832,-13.7781,145047,4,HTB,45831,-13.7522,-0.0259,0,0,FALSE,64.58,TRUE
NVOX,45832,-15.428,2370,4,HTB,45831,0.5128,-15.9408,0,0,FALSE,6.56,TRUE
COWS,45832,0.5128,20,3,HTB,45831,0.5128,0,0,0,FALSE,28.8,TRUE
UX,45832,-54.6668,1,2,HTB,45831,-54.6668,0,0,0,FALSE,28.6491,TRUE
MLPX,45832,4.08,7176,14,GC,45831,4.08,0,0,0,FALSE,61.25,TRUE
SRL,45832,-5.1092,57240,8,HTB,45831,-5.1092,0,0,0,FALSE,6,TRUE
PATK,45832,4.08,8164172,24,GC,45831,4.08,0,0,0,FALSE,91.11,TRUE
USMV,45832,3.3319,22421892,17,HTB,45831,3.3256,0.0063,0,0,FALSE,92.67,TRUE
IJH,45832,4.08,48874975,34,GC,45831,4.08,0,0,0,FALSE,60.97,TRUE
FPE,45832,2.7035,1347933,6,HTB,45831,2.5897,0.1138,0,0,FALSE,17.775,TRUE
KCCA,45832,4.08,2990,3,GC,45831,4.08,0,0,0,FALSE,15.18,TRUE
WEED,45832,-11.1382,0,3,HTB,45831,-11.0468,-0.0914,0,0,FALSE,8.97,TRUE
CTEC,45832,0.7154,4358,4,HTB,45831,0.7154,0,0,0,FALSE,6.67,TRUE
FG,45832,4.08,4048391,30,GC,45831,4.08,0,0,0,FALSE,32.07,TRUE
KTEC,45832,0.1833,8774,9,HTB,45831,-1.6041,1.7874,0,0,FALSE,15.72,TRUE
CNVS,45832,4.08,733007,15,GC,45831,4.08,0,0,0,FALSE,3.9,TRUE
AMZD,45832,-25.2823,70,4,HTB,45831,-23.51,-1.7723,0,0,FALSE,11.59,TRUE
CTA,45832,4.08,166147,8,GC,45831,4.08,0,0,0,FALSE,27.37,TRUE
ILIT,45832,-11.5133,1,4,HTB,45831,-11.5055,-0.0078,0,0,FALSE,7.41,TRUE
GNLX,45832,-5.3135,44417,14,HTB,45831,-5.9199,0.6064,0,0,FALSE,2.77,TRUE
VBNK,45832,4.08,327715,14,GC,45831,3.194,0.886,0,0,FALSE,11.35,TRUE
HTB,45832,1.9258,2289916,26,HTB,45831,1.8749,0.0509,0,0,FALSE,36.71,TRUE
LLYVA,45832,4.08,2644784,30,GC,45831,4.08,0,0,0,FALSE,79.57,TRUE
BIOA,45832,-4.2911,1486459,24,HTB,45831,-4.2911,0,0,0,FALSE,4.34,TRUE
AAPW,45832,-16.6546,270,5,HTB,45831,-16.4026,-0.252,0,0,FALSE,35.4,TRUE
COIW,45832,-9.7962,30,4,HTB,45831,-8.9037,-0.8925,0,0,FALSE,46.7014,TRUE
UBR,45832,-3.1644,1,2,HTB,45831,-3.4121,0.2477,0,0,FALSE,20.2414,TRUE
ARMU,45832,-8.3265,1,3,HTB,45831,0.5128,-8.8393,0,0,FALSE,31.7257,TRUE
DJTU,45832,-14.256,2280,4,HTB,45831,-15.6763,1.4203,0,0,FALSE,11.01,TRUE
ISPY,45832,1.2186,7051,9,HTB,45831,2.3643,-1.1457,0,0,FALSE,41.17,TRUE
ARKA,45832,0.5128,1,3,HTB,45831,-0.461,0.9738,0,0,FALSE,64.4413,TRUE
ARKZ,45832,0.1229,30,3,HTB,45831,-0.0743,0.1972,0,0,FALSE,24.57,TRUE
DSGR,45832,4.08,1247749,23,GC,45831,4.08,0,0,0,FALSE,27.07,TRUE
KLRS,45832,2.6155,149028,13,HTB,45831,2.5237,0.0918,0,0,FALSE,2.36,TRUE
DIVI,45832,-7.8737,596,7,HTB,45831,-8.9272,1.0535,0,0,FALSE,34.62,TRUE
DRSK,45832,-15.3451,480,2,HTB,45831,-15.2516,-0.0935,0,0,FALSE,28.105,TRUE
BWMN,45832,4.08,1761110,21,GC,45831,4.08,0,0,0,FALSE,27.95,TRUE
HYEM,45832,3.1162,139317,7,HTB,45831,3.3122,-0.196,0,0,FALSE,19.69,TRUE
PCY,45832,2.7201,1766450,13,HTB,45831,2.7208,-0.0007,0,0,FALSE,20.09,TRUE
DYNF,45832,2.9604,57828,11,HTB,45831,2.8762,0.0842,0,0,FALSE,52.74,TRUE
CGUS,45832,-5.5447,600,4,HTB,45831,-5.597,0.0523,0,0,FALSE,35.89,TRUE
EATZ,45832,-12.689,1,4,HTB,45831,-12.6897,0.0007,0,0,FALSE,30.0477,TRUE
FINX,45832,2.4984,201823,9,HTB,45831,2.5244,-0.026,0,0,FALSE,32.57,TRUE
PILL,45832,-7.4961,360,3,HTB,45831,0.5128,-8.0089,0,0,FALSE,5.33,TRUE
DJIA,45832,-0.6282,122,7,HTB,45831,-0.4908,-0.1374,0,0,FALSE,21.36,TRUE
TECX,45832,4.08,339514,22,GC,45831,4.08,0,0,0,FALSE,18.75,TRUE
MBX,45832,-2.5201,98964,18,HTB,45831,-2.5743,0.0542,0,0,FALSE,9.73,TRUE
GYRE,45832,-7.8801,669212,16,HTB,45831,-7.8194,-0.0607,0,0,FALSE,7.77,TRUE
ASMG,45832,-78.7014,320,6,HTB,45831,-78.5208,-0.1806,0,0,FALSE,15.2,TRUE
AVBP,45832,4.08,2116656,21,GC,45831,4.08,0,0,0,FALSE,22.8,TRUE
CNS,45832,4.08,6904419,33,GC,45831,4.08,0,0,0,FALSE,76.01,TRUE
BUCK,45832,1.8565,960,2,HTB,45831,2.6058,-0.7493,0,0,FALSE,23.66,TRUE
CTNM,45832,1.8874,884900,19,HTB,45831,2.0039,-0.1165,0,0,FALSE,4.12,TRUE
DAX,45832,-3.1333,55850,6,HTB,45831,-3.4921,0.3588,0,0,FALSE,43.79,TRUE
FCFS,45832,4.08,6882905,37,GC,45831,4.08,0,0,0,FALSE,130.14,TRUE
LENZ,45832,3.1961,877535,28,HTB,45831,3.1807,0.0154,0,0,FALSE,30.48,TRUE
SMCF,45832,-13.7644,1,2,HTB,45831,-13.8879,0.1235,0,0,FALSE,30.0167,TRUE
BMAX,45832,-7.4961,250,6,HTB,45831,-7.4961,0,0,0,FALSE,28.75,TRUE
FLIN,45832,2.9694,2138185,17,HTB,45831,2.929,0.0404,0,0,FALSE,38.8,TRUE
SCHK,45832,3.3197,400,4,HTB,45831,3.2594,0.0603,0,0,FALSE,29.04,TRUE
SPMB,45832,4.08,4823757,4,GC,45831,4.08,0,0,0,FALSE,21.89,TRUE
GMET,45832,0.5128,285,4,HTB,45831,0.5128,0,0,0,FALSE,22.4675,TRUE
BTFX,45832,-4.0167,270,5,HTB,45831,-3.5043,-0.5124,0,0,FALSE,49.0019,TRUE
DLLL,45832,-6.9417,240,7,HTB,45831,0.5128,-7.4545,0,0,FALSE,22.85,TRUE
ELTX,45832,2.6113,249161,13,HTB,45831,2.6528,-0.0415,0,0,FALSE,8.02,TRUE
ESML,45832,4.08,43938,7,GC,45831,3.1568,0.9232,0,0,FALSE,40.57,TRUE
RNAC,45832,-4.5321,46866,17,HTB,45831,-4.5705,0.0384,0,0,FALSE,9.83,TRUE
ENZB,45832,4.08,68625,9,GC,45831,3.1007,0.9793,0,0,FALSE,0.53225,TRUE
PFXF,45832,1.0306,12260,8,HTB,45831,1.1655,-0.1349,0,0,FALSE,16.86,TRUE
MRAL,45832,0.5128,9520,3,HTB,45831,-82.7573,83.2701,0,0,FALSE,16.34,TRUE
VIVS,45832,-90.5537,34227,14,HTB,45831,-91.7709,1.2172,0,0,FALSE,1.47,TRUE
AIRJ,45832,-2.4025,615903,11,HTB,45831,-2.3549,-0.0476,0,0,FALSE,4.33,TRUE
FLJP,45832,3.0568,1605403,13,HTB,45831,2.84,0.2168,0,0,FALSE,30.94,TRUE
MNRS,45832,-55.1931,130,3,HTB,45831,-55.1693,-0.0238,0,0,FALSE,21.225,TRUE
SETH,45832,-36.0042,1080,4,HTB,45831,-30.4893,-5.5149,0,0,FALSE,16.82,TRUE
FLTR,45832,4.08,132633,12,GC,45831,4.08,0,0,0,FALSE,25.47,TRUE
SNOU,45832,-16.2164,30,3,HTB,45831,-16.5737,0.3573,0,0,FALSE,50.2,TRUE
FLGR,45832,-14.2902,1300,4,HTB,45831,-13.9702,-0.32,0,0,FALSE,32.2138,TRUE
GPTY,45832,-3.1281,30,4,HTB,45831,-3.2217,0.0936,0,0,FALSE,46.65,TRUE
XLSR,45832,1.4535,1,,HTB,45831,1.9226,-0.4691,0,0,FALSE,53.49,TRUE
PIN,45832,4.08,3040,5,GC,45831,4.08,0,0,0,FALSE,26.3,TRUE
LLYVK,45832,4.08,9092779,33,GC,45831,4.08,0,0,0,FALSE,80.86,TRUE
RSVR,45832,4.08,1733815,24,GC,45831,4.08,0,0,0,FALSE,7.59,TRUE
TTSH,45832,4.08,2880967,24,GC,45831,4.08,0,0,0,FALSE,6.3,TRUE
BBSI,45832,4.08,3634535,26,GC,45831,4.08,0,0,0,FALSE,41.96,TRUE
CWT,45832,4.08,16845088,34,GC,45831,4.08,0,0,0,FALSE,47.48,TRUE
HTO,45832,4.08,7012099,34,GC,45831,4.08,0,0,0,FALSE,53.95,TRUE
EWZS,45832,-4.2776,399,7,HTB,45831,-11.6716,7.394,0,0,FALSE,12.87,TRUE
SLGL,45832,-6.9418,28471,9,HTB,45831,-6.978,0.0362,0,0,FALSE,7.49,TRUE
IXC,45832,-0.6136,30219,9,HTB,45831,-0.0581,-0.5555,0,0,FALSE,39.7,TRUE
KDEF,45832,-78.9323,1110,6,HTB,45831,-81.3754,2.4431,0,0,FALSE,43.0997,TRUE
PTIN,45832,-9.5247,800,6,HTB,45831,-9.6223,0.0976,0,0,FALSE,28.07,TRUE
SDCI,45832,1.7884,511,4,HTB,45831,2.8827,-1.0943,0,0,FALSE,21.87,TRUE
TDTT,45832,-0.0015,1,5,HTB,45831,-5.8016,5.8001,0,0,FALSE,24.14,TRUE
SEF,45832,-7.5495,4950,7,HTB,45831,-5.9721,-1.5774,0,0,FALSE,33.4336,TRUE
ROE,45832,-11.9103,130,4,HTB,45831,-11.9103,0,0,0,FALSE,31.39,TRUE
DFVX,45832,-28.0091,1,2,HTB,45831,-27.8637,-0.1454,0,0,FALSE,67.48,TRUE
AXDXQ,45832,-1.7872,35400,7,HTB,45831,-1.7889,0.0017,0,0,FALSE,0.0056,TRUE
COWG,45832,-18.8991,9470,8,HTB,45831,-18.8991,0,0,0,FALSE,34.46,TRUE
QDVO,45832,-40.8268,560,5,HTB,45831,-42.9064,2.0796,0,0,FALSE,26.91,TRUE
IEI,45832,4.08,531085,14,GC,45831,4.08,0,0,0,FALSE,118.4,TRUE
BRT,45832,4.08,1534444,18,GC,45831,4.08,0,0,0,FALSE,16.14,TRUE
CIVB,45832,4.08,2474219,35,GC,45831,4.08,0,0,0,FALSE,22.41,TRUE
IWR,45832,4.08,1900462,18,GC,45831,4.08,0,0,0,FALSE,90.3,TRUE
EPOL,45832,2.3255,2310204,15,HTB,45831,2.2936,0.0319,0,0,FALSE,29.51,TRUE
MCH,45832,-1.7387,88,6,HTB,45831,-1.6994,-0.0393,0,0,FALSE,24.0119,TRUE
MTSR,45832,-12.3183,6361,13,HTB,45831,-11.6695,-0.6488,0,0,FALSE,29,TRUE
BWX,45832,-7.0963,86735,8,HTB,45831,-7.1202,0.0239,0,0,FALSE,23.12,TRUE
